--- INICIO DA VALIDACAO DA REDE NEURAL ---

CPU 0 | Predicao NN: 0.8299 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.5897 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5872 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5843 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5882 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5860 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5854 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5826 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5916 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5900 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5899 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5904 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5951 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5876 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5841 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5887 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5900 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5880 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5854 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5888 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5863 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5836 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5845 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5863 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5841 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5836 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5883 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5926 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5917 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5975 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.6017 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5987 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5944 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5958 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5894 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5858 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5857 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5853 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5849 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5837 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5848 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5858 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5871 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5865 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5899 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5885 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5897 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5877 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5901 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5885 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5927 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5898 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5992 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.6003 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5982 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5950 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5977 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5880 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5849 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5865 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5942 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5953 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5995 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5999 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5978 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5875 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5872 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5850 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5847 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5867 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5882 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5875 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5899 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5905 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5892 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5878 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5883 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5858 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5838 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5863 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5894 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5887 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5876 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5896 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5866 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5841 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5833 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5864 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5847 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5833 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5821 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5835 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5813 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5811 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5827 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5858 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5838 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5859 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5880 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5893 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5854 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5869 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5859 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5858 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5828 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5846 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5837 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5849 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5836 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5863 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5855 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5947 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5948 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5959 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5952 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5967 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5877 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5871 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5881 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5898 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5879 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5880 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5918 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5942 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5933 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5917 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5882 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5863 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5836 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5809 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5836 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5911 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5896 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5874 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5910 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5907 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5839 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5846 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5869 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5849 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5826 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5843 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5825 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5811 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5878 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5937 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5931 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5931 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5957 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5907 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5860 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5896 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5917 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5917 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5902 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5927 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5895 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5865 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5848 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5867 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5836 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5813 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5800 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5831 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5810 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5813 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5822 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5849 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5813 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5847 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5876 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5869 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5825 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5865 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5858 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5843 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5843 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5879 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5858 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5877 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5888 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5912 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5908 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5913 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5925 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5969 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.6018 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.6023 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.6006 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5970 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5917 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5873 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5877 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5878 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5888 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5937 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5961 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5937 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5963 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5954 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5902 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5837 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5921 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5907 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5918 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5904 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.6014 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5957 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5908 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5897 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.6007 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5924 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
CPU 0 | Predicao NN: 0.5910 | Real (Label): 1.0 | [ERRO] Falso Negativo! Ataque passou despercebido.
